Sample ID,Feature Name,SHAP Value
73,release_rate,9.58944320678711
73,uptake_rate,-0.49115023016929626
73,drug_loading,-0.14677909016609192
73,tumor_growth_rate,-40.53312301635742
73,drug_efficacy,2.314070701599121
74,particle_size_nm,-0.02296389266848564
74,drug_diffusion,-0.5399687886238098
74,nanoparticle_diffusion,0.17105475068092346
74,release_rate,7.272398948669434
74,uptake_rate,1.4330824613571167
74,drug_loading,-0.5035147666931152
74,tumor_growth_rate,3.338947296142578
74,drug_efficacy,20.941099166870117
75,particle_size_nm,0.6508131623268127
75,drug_diffusion,0.15128497779369354
75,nanoparticle_diffusion,0.26240310072898865
75,release_rate,5.896121978759766
75,uptake_rate,0.8272005915641785
75,drug_loading,-1.5611168146133423
75,tumor_growth_rate,12.638236999511719
75,drug_efficacy,9.543746948242188
76,particle_size_nm,0.3753787577152252
76,drug_diffusion,-1.2914544343948364
76,nanoparticle_diffusion,-1.1319072246551514
76,release_rate,7.688287258148193
76,uptake_rate,0.7419474124908447
76,drug_loading,0.15162628889083862
76,tumor_growth_rate,11.965442657470703
76,drug_efficacy,8.265443801879883
77,particle_size_nm,0.9269936084747314
77,drug_diffusion,-0.26675310730934143
77,nanoparticle_diffusion,0.3828899562358856
77,release_rate,7.942988395690918
77,uptake_rate,-1.089815616607666
77,drug_loading,-0.4557659327983856
77,tumor_growth_rate,-36.059730529785156
77,drug_efficacy,23.757293701171875
78,particle_size_nm,-0.34529319405555725
78,drug_diffusion,0.08189339935779572
78,nanoparticle_diffusion,-1.219770908355713
78,release_rate,5.60053014755249
78,uptake_rate,-0.3186306059360504
78,drug_loading,-0.24802401661872864
78,tumor_growth_rate,12.298638343811035
78,drug_efficacy,10.825445175170898
79,particle_size_nm,-0.34982171654701233
79,drug_diffusion,0.19568702578544617
79,nanoparticle_diffusion,-0.006614119280129671
79,release_rate,-12.681326866149902
79,uptake_rate,1.162523627281189
79,drug_loading,-0.1079995185136795
79,tumor_growth_rate,27.898883819580078
79,drug_efficacy,0.40158647298812866
80,particle_size_nm,-0.3359161913394928
80,drug_diffusion,0.9687515497207642
80,nanoparticle_diffusion,-0.8736638426780701
80,release_rate,7.640068054199219
80,uptake_rate,-0.38653045892715454
80,drug_loading,0.743640661239624
80,tumor_growth_rate,-14.516236305236816
80,drug_efficacy,25.502416610717773
81,particle_size_nm,0.09015996009111404
81,drug_diffusion,0.11379137635231018
81,nanoparticle_diffusion,0.4002634882926941
81,release_rate,7.843292713165283
81,uptake_rate,0.8369336128234863
81,drug_loading,0.068588025867939
81,tumor_growth_rate,8.264907836914062
81,drug_efficacy,15.6752347946167
82,particle_size_nm,-0.37334808707237244
82,drug_diffusion,-0.2015436440706253
82,nanoparticle_diffusion,0.05264256149530411
82,release_rate,-15.757392883300781
82,uptake_rate,-0.976475179195404
82,drug_loading,0.1641882061958313
82,tumor_growth_rate,28.79245948791504
82,drug_efficacy,-10.17531967163086
83,particle_size_nm,0.10875216871500015
83,drug_diffusion,-0.10618577897548676
83,nanoparticle_diffusion,-1.3870675563812256
83,release_rate,-30.06394386291504
83,uptake_rate,1.2181007862091064
83,drug_loading,-1.1315573453903198
83,tumor_growth_rate,16.796247482299805
83,drug_efficacy,-7.7685699462890625
84,particle_size_nm,0.1350739747285843
84,drug_diffusion,0.10532994568347931
84,nanoparticle_diffusion,0.9108921885490417
84,release_rate,8.673614501953125
84,uptake_rate,-0.400603711605072
84,drug_loading,0.3641534745693207
84,tumor_growth_rate,-3.787937641143799
84,drug_efficacy,16.530799865722656
85,particle_size_nm,-0.44289955496788025
85,drug_diffusion,-0.12537887692451477
85,nanoparticle_diffusion,0.08783987164497375
85,release_rate,-4.548382759094238
85,uptake_rate,-0.4510508179664612
85,drug_loading,-1.3556594848632812
85,tumor_growth_rate,23.710050582885742
85,drug_efficacy,-49.40540313720703
86,particle_size_nm,-0.2734013795852661
86,drug_diffusion,-0.10049732029438019
86,nanoparticle_diffusion,0.21378619968891144
86,release_rate,-11.073822021484375
86,uptake_rate,-0.6737504601478577
86,drug_loading,0.3586359918117523
86,tumor_growth_rate,24.493423461914062
86,drug_efficacy,-54.77092742919922
87,particle_size_nm,-0.0836658924818039
87,drug_diffusion,-0.1299753487110138
87,nanoparticle_diffusion,-0.2438362091779709
87,release_rate,-0.9987645149230957
87,uptake_rate,1.2649827003479004
87,drug_loading,-0.11337703466415405
87,tumor_growth_rate,-45.5197639465332
87,drug_efficacy,10.790072441101074
88,particle_size_nm,0.14489299058914185
88,drug_diffusion,0.04158966243267059
88,nanoparticle_diffusion,3.3296303749084473
88,release_rate,4.413078308105469
88,uptake_rate,1.5533010959625244
88,drug_loading,0.09739366918802261
88,tumor_growth_rate,10.089797019958496
88,drug_efficacy,11.336328506469727
89,particle_size_nm,-0.3913440704345703
89,drug_diffusion,0.3051290214061737
89,nanoparticle_diffusion,0.04591238498687744
89,release_rate,7.4967360496521
89,uptake_rate,-0.39793986082077026
89,drug_loading,0.32200777530670166
89,tumor_growth_rate,-18.671823501586914
89,drug_efficacy,23.186416625976562
90,particle_size_nm,0.5649406313896179
90,drug_diffusion,-0.3379589319229126
90,nanoparticle_diffusion,0.01628144271671772
90,release_rate,4.28851318359375
